XGBoost_Primary_pred,XGBoost_Secondary_pred,LightGBM_Medical_pred,RandomForest_Medical_pred,LogisticRegression_Medical_pred,CNN_Medical_pred,ensemble_mean,ensemble_std,ensemble_min,ensemble_max,ensemble_range,ensemble_median,high_confidence,low_confidence,disagreement,XGBoost_Primary_rank,XGBoost_Secondary_rank,LightGBM_Medical_rank,RandomForest_Medical_rank,LogisticRegression_Medical_rank,CNN_Medical_rank,XGBoost_Primary_XGBoost_Secondary_diff,XGBoost_Primary_XGBoost_Secondary_product,XGBoost_Primary_LightGBM_Medical_diff,XGBoost_Primary_LightGBM_Medical_product,XGBoost_Primary_RandomForest_Medical_diff,XGBoost_Primary_RandomForest_Medical_product,XGBoost_Primary_LogisticRegression_Medical_diff,XGBoost_Primary_LogisticRegression_Medical_product,XGBoost_Primary_CNN_Medical_diff,XGBoost_Primary_CNN_Medical_product,XGBoost_Secondary_LightGBM_Medical_diff,XGBoost_Secondary_LightGBM_Medical_product,XGBoost_Secondary_RandomForest_Medical_diff,XGBoost_Secondary_RandomForest_Medical_product,XGBoost_Secondary_LogisticRegression_Medical_diff,XGBoost_Secondary_LogisticRegression_Medical_product,XGBoost_Secondary_CNN_Medical_diff,XGBoost_Secondary_CNN_Medical_product,LightGBM_Medical_RandomForest_Medical_diff,LightGBM_Medical_RandomForest_Medical_product,LightGBM_Medical_LogisticRegression_Medical_diff,LightGBM_Medical_LogisticRegression_Medical_product,LightGBM_Medical_CNN_Medical_diff,LightGBM_Medical_CNN_Medical_product,RandomForest_Medical_LogisticRegression_Medical_diff,RandomForest_Medical_LogisticRegression_Medical_product,RandomForest_Medical_CNN_Medical_diff,RandomForest_Medical_CNN_Medical_product,LogisticRegression_Medical_CNN_Medical_diff,LogisticRegression_Medical_CNN_Medical_product
0.08106014132499695,0.06586963683366776,0.11890637281486136,0.1410460493276824,0.4996188366434809,0.31936055421829224,0.20431026519383025,0.15604289358662576,0.06586963683366776,0.4996188366434809,0.43374919980981314,0.12997621107127189,0.0,0.6666666666666666,0.1367862868247042,0.3867924528301887,0.27358490566037735,0.6037735849056604,0.37735849056603776,0.6226415094339622,0.9622641509433962,0.015190504491329193,0.005339402070763333,-0.03784623148986441,0.009638567384815437,-0.05998590800268544,0.011433212691834425,-0.41855869531848394,0.040499173506951126,-0.2383004128932953,0.02588741165856412,-0.0530367359811936,0.007832319594523622,-0.07517641249401463,0.009290652046038027,-0.43374919980981314,0.03290971132496566,-0.2534909173846245,0.02103616372535777,-0.022139676512821033,0.016771274125420725,-0.38071246382861956,0.059407863655257055,-0.20045418140343088,0.037974005122241,-0.3585727873157985,0.0704692630782557,-0.17831450489060985,0.04504454448358923,0.18025828242518865,0.15955854856836046
0.06110904738306999,0.11115150898694992,0.02564955013001227,0.058109053218195046,0.4909621331289233,0.1293254792690277,0.1460511286860297,0.15806477455029652,0.02564955013001227,0.4909621331289233,0.46531258299891104,0.08613027818500996,0.0,0.8333333333333334,0.11497033481429786,0.20754716981132076,0.5471698113207547,0.24528301886792453,0.009433962264150943,0.33962264150943394,0.5377358490566038,-0.05004246160387993,0.006792362829383253,0.03545949725305772,0.0015674195742493488,0.002999994164874946,0.003550988886496017,-0.4298530857458533,0.03000222825666849,-0.06821643188595772,0.00790295684048925,0.08550195885693765,0.002850986201787281,0.053042455768754875,0.006458908951005358,-0.37981062414197336,0.05457118195273162,-0.01817397028207779,0.01437472217121294,-0.03245950308818278,0.0014904710735276446,-0.46531258299891104,0.012592957845628075,-0.10367592913901544,0.0033171403635987888,-0.43285307991072824,0.028529344722107164,-0.07121642605083267,0.0075149811573125115,0.3616366538598956,0.0634939131698422
0.3626658022403717,0.3889990448951721,0.16554039049978803,0.2541605054470778,0.5111251361716849,0.02018989436328411,0.2837801289362298,0.15985279251365914,0.02018989436328411,0.5111251361716849,0.49093524180840076,0.30841315384372475,0.0,0.5,0.13714986549951313,0.9528301886792453,0.9622641509433962,0.7358490566037735,0.7830188679245284,0.7830188679245284,0.3490566037735849,-0.026333242654800415,0.14107665068764597,0.19712541174058368,0.06003583852379003,0.1085052967932939,0.09217532360578283,-0.14845933393131316,0.18536760755492332,0.3424759078770876,0.007322184236408791,0.2234586543953841,0.06439505379599136,0.13483853944809432,0.09886819386898746,-0.12212609127651275,0.1988271897927002,0.368809150531888,0.007853849623851938,-0.08862011494728977,0.04207382932133276,-0.34558474567189684,0.08461185463611805,0.14535049613650391,0.003342242997047521,-0.25696463072460707,0.1299078229561019,0.2339706110837937,0.005131473756295397,0.49093524180840076,0.010319562505725525
0.030560849234461784,0.02618805505335331,0.01458981546184981,0.1548481026884839,0.566435637014282,0.0003961206821259111,0.13216976335575945,0.20076810299161427,0.0003961206821259111,0.566435637014282,0.5660395163321561,0.028374452143907547,0.0,0.8333333333333334,0.152314737663749,0.03773584905660377,0.07547169811320754,0.08490566037735849,0.46226415094339623,0.8679245283018868,0.22641509433962265,0.004372794181108475,0.0008003292022293156,0.015971033772611977,0.00044587715068821143,-0.12428725345402211,0.0047322895205052125,-0.5358747877798202,0.017310754103819794,0.030164728552335873,1.210578444510213e-05,0.0115982395915035,0.00038207889053318815,-0.1286600476351306,0.004055170638113323,-0.5402475819609287,0.014833847646311269,0.0257919343712274,1.0373630231285227e-05,-0.14025828722663408,0.0022592052428425493,-0.5518458215524322,0.008264191415053718,0.014193694779723898,5.779327652839111e-06,-0.4115875343257981,0.08771148368680433,0.15445198200635799,6.133853606286538e-05,0.5660395163321561,0.00022437687091452237
0.12253129482269287,0.16253788769245148,0.3684817370048701,0.16690442492363836,0.4950359069143921,0.13397161662578583,0.24157714466397176,0.14019046743838792,0.12253129482269287,0.4950359069143921,0.3725046120916992,0.1647211563080449,0.0,0.6666666666666666,0.12678778486377285,0.6509433962264151,0.7358490566037735,0.8867924528301887,0.5,0.41509433962264153,0.5849056603773585,-0.040006592869758606,0.019915977836701515,-0.2459504421821772,0.04515054435372171,-0.044373130100945485,0.02045101529753034,-0.3725046120916992,0.06065739065794652,-0.011440321803092957,0.016415715654646945,-0.2059438493124186,0.05989224318601701,-0.004366537231186879,0.02712829267361153,-0.3324980192219406,0.08046209064178232,0.02856627106666565,0.021775463577098142,0.20157731208123172,0.06150123240966119,-0.126554169909522,0.18241169085959638,0.23451012037908425,0.0493660940036201,-0.3281314819907537,0.08262368336009838,0.03293280829785253,0.02236045562901693,0.36106429028860626,0.06632076073713314
0.22635549306869507,0.21855714917182922,0.26530788153269064,0.31624927496647737,0.5357649479981824,0.1957818567752838,0.2930027672521931,0.11523656672102245,0.1957818567752838,0.5357649479981824,0.3399830912228986,0.24583168730069285,0.0,0.6666666666666666,0.0886695628200912,0.8867924528301887,0.839622641509434,0.8301886792452831,0.8962264150943396,0.839622641509434,0.6981132075471698,0.007798343896865845,0.049471611264477744,-0.03895238846399557,0.060053896339343125,-0.0898937818977823,0.07158476056765431,-0.30940945492948735,0.12127333897305236,0.030573636293411255,0.044316298724274006,-0.04675073236086141,0.05798493424060226,-0.09769212579464814,0.06911853996433123,-0.3172077988263532,0.11709525966067608,0.02277529239654541,0.04278952447637341,-0.05094139343378673,0.08390342517760549,-0.2704570664654918,0.14214266335286993,0.06952602475740682,0.051942469663587204,-0.21951567303170505,0.16943527635687763,0.12046741819119355,0.06191587025677422,0.3399830912228986,0.10489305631419753
0.125199094414711,0.12136021256446838,0.18916196445366928,0.14236175301182746,0.4987779454139923,0.3026529848575592,0.2299189924527046,0.13518754965129054,0.12136021256446838,0.4987779454139923,0.3774177328495239,0.16576185873274837,0.0,0.6666666666666666,0.11386431512204742,0.660377358490566,0.5943396226415094,0.7547169811320755,0.3867924528301887,0.5754716981132075,0.9433962264150944,0.0038388818502426147,0.015194188711048273,-0.06396287003895829,0.023682906647307145,-0.017162658597116465,0.017823562556371554,-0.3735788509992813,0.06244654707986199,-0.1774538904428482,0.03789187962607565,-0.0678017518892009,0.022956736215209717,-0.02100154044735908,0.01727705260656573,-0.3774177328495239,0.06053179747791091,-0.18129277229309082,0.036730030575584216,0.04680021144184182,0.026929428862785352,-0.309615980960323,0.09434981598067581,-0.11349102040388992,0.05725043316342252,-0.3564161924021648,0.07100690267277353,-0.16029123184573174,0.0430862094785842,0.19612496055643308,0.1509566339606655
0.09747768193483353,0.11802424490451813,0.032296943457347106,0.13232656145947266,0.4973317731793671,0.19617941975593567,0.17893943744857901,0.15038525857946228,0.032296943457347106,0.4973317731793671,0.46503482972202,0.12517540318199538,0.0,0.8333333333333334,0.11187743934604823,0.5283018867924528,0.5754716981132075,0.3018867924528302,0.3113207547169811,0.5,0.7169811320754716,-0.0205465629696846,0.011504729805401515,0.06518073847748643,0.003148231181802584,-0.03484887952463914,0.012898886469476676,-0.3998540912445336,0.04847874840206512,-0.09870173782110214,0.019123115081129294,0.08572730144717103,0.003811822364277309,-0.014302316554954536,0.015617742497065571,-0.379307528274849,0.05869720699651988,-0.07815517485141754,0.023153927882500813,-0.10002961800212556,0.004273743473361755,-0.46503482972202,0.016062296157916194,-0.16388247629858857,0.006335995627352618,-0.3650052117198944,0.06581020344936804,-0.063852858296463,0.025959748045417508,0.30115235342343144,0.09756625868851884
0.07987408339977264,0.06527350097894669,0.15803403143961897,0.17911235007926934,0.49505770281959344,0.13520066440105438,0.18542538885304258,0.1442003166667043,0.06527350097894669,0.49505770281959344,0.42978420184064675,0.14661734792033668,0.0,0.8333333333333334,0.10321077132218363,0.36792452830188677,0.25471698113207547,0.7264150943396226,0.5471698113207547,0.42452830188679247,0.5943396226415094,0.014600582420825958,0.005213661060987529,-0.07815994803984633,0.012622823407210418,-0.0992382666794967,0.014306434788160833,-0.4151836194198208,0.039542280242712065,-0.05532658100128174,0.01079902914407449,-0.09276053046067229,0.01031543450588086,-0.11383884910032266,0.011691290158240629,-0.42978420184064675,0.03231414944962983,-0.0699271634221077,0.008825020700136466,-0.021078318639650373,0.02830584676365129,-0.33702367137997447,0.07823596457181717,0.02283336703856459,0.0213663060486136,-0.3159453527403241,0.0886709485768619,0.04391168567821496,0.02421610873315146,0.35985703841853905,0.06693213033806876
0.031674742698669434,0.02324773743748665,0.02423469269726139,0.17901002846872965,0.5006055466859234,0.21509334444999695,0.16231101540634457,0.16979277718710575,0.02324773743748665,0.5006055466859234,0.47735780924843674,0.10534238558369954,0.0,0.8333333333333334,0.13592529112853877,0.05660377358490566,0.03773584905660377,0.2169811320754717,0.5377358490566038,0.660377358490566,0.7830188679245284,0.008427005261182785,0.0007363661016586143,0.007440050001408044,0.0007676276555670776,-0.14733528577006022,0.005670096592228502,-0.46893080398725395,0.015856551884803373,-0.18341860175132751,0.00681302634164993,-0.000986955259774741,0.0005634017727041079,-0.155762291031243,0.004161578140518037,-0.47735780924843674,0.011637946309103812,-0.1918456070125103,0.005000433596324405,-0.15477533577146826,0.004338253029667676,-0.47637085398866197,0.012132021586477894,-0.19085865175273556,0.005212721103971869,-0.32159551821719373,0.08961341316385112,-0.036083315981267294,0.038503865713428224,0.28551220223592644,0.10767692128689435
0.1655423641204834,0.18572251498699188,0.02887911452243314,0.2175662949823186,0.4880925064729079,0.10768336802721024,0.19891436051872416,0.14288380393457042,0.02887911452243314,0.4880925064729079,0.4592133919504748,0.17563243955373764,0.0,0.8333333333333334,0.10261002680592603,0.7735849056603774,0.7924528301886793,0.2830188679245283,0.660377358490566,0.3018867924528302,0.4811320754716981,-0.020180150866508484,0.030744944201348545,0.13666324959805026,0.004780716891749767,-0.05202393086183521,0.03601643882430749,-0.3225501423524245,0.08079998743101752,0.05785899609327316,0.017826159319680457,0.15684340046455875,0.005363501779703643,-0.031843779995326726,0.040406959480517965,-0.30236999148591603,0.09064976784845308,0.07803914695978165,0.019999225932283315,-0.18868718045988547,0.006283121949015849,-0.4592133919504748,0.014095679391972546,-0.0788042535047771,0.0031098003174191194,-0.2705262114905893,0.10619247824194394,0.10988292695510837,0.0234282714128976,0.3804091384456977,0.05255944500584564
0.0973547175526619,0.08870703727006912,0.06657388826947164,0.1282854252480281,0.49445489910943174,0.0670691728591919,0.15707419005147574,0.15230792633168466,0.06657388826947164,0.49445489910943174,0.4278810108399601,0.09303087741136551,0.0,0.8333333333333334,0.11246023635265201,0.5188679245283019,0.4056603773584906,0.42452830188679247,0.2830188679245283,0.4056603773584906,0.4056603773584906,0.008647680282592773,0.008636048558361031,0.03078082928319026,0.0064812820888568825,-0.03093070769536621,0.012489191341144897,-0.39710018155676985,0.04813751704532866,0.03028554469347,0.006529500380197284,0.022133149000597485,0.005905572387933438,-0.039578387977958984,0.011379819998683496,-0.4057478618393626,0.043861629163668626,0.021637864410877228,0.005949507616493044,-0.06171153697855647,0.008540459567063879,-0.4278810108399601,0.03291778520760418,-0.0004952845897202574,0.004465055620253721,-0.36616947386140364,0.06343135699822429,0.06121625238883621,0.008603997361274937,0.42738572625023985,0.033162681099444764
0.0930912122130394,0.06380968540906906,0.06714343446755627,0.23843455423855658,0.4175628860849538,0.004999242722988129,0.1475068358560272,0.1401969351235334,0.004999242722988129,0.4175628860849538,0.41256364336196566,0.08011732334029784,0.0,0.8333333333333334,0.12032792287048533,0.4811320754716981,0.24528301886792453,0.4339622641509434,0.7264150943396226,0.1792452830188679,0.27358490566037735,0.029281526803970337,0.005940120965662932,0.025947777745483125,0.006250463706731585,-0.14534334202551719,0.022196161687542924,-0.3244716738719144,0.03887143524082363,0.08809196949005127,0.0004653855652301808,-0.003333749058487212,0.00428440143065921,-0.17462486882948752,0.01521443389661391,-0.3537532006758847,0.02664455639958384,0.05881044268608093,0.0003190001054374503,-0.1712911197710003,0.016009314867317517,-0.3504194516173975,0.02803660627792876,0.062144191744568145,0.000335666326158361,-0.1791283318463972,0.09956142061023114,0.23343531151556846,0.0011919922101860222,0.41256364336196566,0.0020874982196501263
0.101720429956913,0.1514129340648651,0.07477890904681499,0.13064010721008068,0.0525290238418455,3.7940680938240885e-15,0.08518023402008718,0.05026083641418353,3.7940680938240885e-15,0.1514129340648651,0.1514129340648613,0.088249669501864,0.0,1.0,0.04274425639053242,0.5566037735849056,0.7075471698113207,0.4716981132075472,0.29245283018867924,0.02830188679245283,0.09433962264150944,-0.04969250410795212,0.015401788754115797,0.026941520910098007,0.007606542779950911,-0.028919677253167686,0.013288767875026615,0.0491914061150675,0.005343274890409457,0.1017204299569092,3.859342377895916e-16,0.07663402501805013,0.011322494024947944,0.020772826854784432,0.019780601939226854,0.09888391022301962,0.00795357362345708,0.1514129340648613,5.744709821277952e-16,-0.05586119816326569,0.009769124694928782,0.02224988520496949,0.00392806309618734,0.0747789090468112,2.837162729054942e-16,0.07811108336823519,0.00686239730633958,0.13064010721007688,4.956574625395254e-16,0.0525290238418417,1.9929869335807085e-16
0.18284419178962708,0.16258034110069275,0.12193571334900678,0.2708900077847547,0.00013214595583954127,0.0,0.12306373332998681,0.0976780451168055,0.0,0.2708900077847547,0.2708900077847547,0.14225802722484976,0.0,1.0,0.08237444689503803,0.8301886792452831,0.7452830188679245,0.6226415094339622,0.8018867924528302,0.018867924528301886,0.0,0.020263850688934326,0.029726871069438054,0.06090847844062029,0.022295236957590787,-0.08804581599512762,0.04953066453728926,0.18271204583378753,2.4162120493748673e-05,0.18284419178962708,0.0,0.040644627751685966,0.019824349868637816,-0.10830966668406194,0.04404138986641473,0.1624481951448532,2.1484334575469702e-05,0.16258034110069275,0.0,-0.14895429443574792,0.03303116633835206,0.12180356739316724,1.6113311391480814e-05,0.12193571334900678,0.0,0.27075786182891515,3.579701900609718e-05,0.2708900077847547,0.0,0.00013214595583954127,0.0
0.03450514003634453,0.027217170223593712,0.0372097159419799,0.10774759460509108,0.4985405605976408,0.20383921265602112,0.15150989901011186,0.1669765973305264,0.027217170223593712,0.4985405605976408,0.4713233903740471,0.07247865527353549,0.0,0.8333333333333334,0.13311999174447942,0.07547169811320754,0.09433962264150944,0.330188679245283,0.14150943396226415,0.5377358490566038,0.7547169811320755,0.007287969812750816,0.0009391322699581275,-0.002704575905635373,0.001283926459290618,-0.07324245456874655,0.0037178458404279477,-0.46403542056129626,0.0172022118572193,-0.1693340726196766,0.0070335005775942205,-0.00999254571838619,0.0010127431727644355,-0.08053042438149736,0.0029325846235495313,-0.4713233903740471,0.013568863301151826,-0.1766220424324274,0.0055479265491022445,-0.07053787866311118,0.004009257388687045,-0.4613308446556609,0.018550552645393632,-0.1666294967140412,0.00758479920076738,-0.3907929659925497,0.05371654621746944,-0.09609161805093004,0.021963184849881915,0.2947013479416197,0.10162211534931448
